analogy,expected,result,cos_similarity,cos_distance
mulher -> homem,enfermeiro,açougueiro,0.5050087571144104,0.4949912428855896
homem -> mulher,filósofa,linguista,0.6250365972518921,0.3749634027481079
mulher -> homem,filósofo,espiritualista,0.6883141994476318,0.31168580055236816
homem -> mulher,arquiteta,escultora,0.7499829530715942,0.25001704692840576
mulher -> homem,arquiteto,cazarré,0.43171626329421997,0.56828373670578
homem -> mulher,neurocirurgiã,geóloga,0.6666797399520874,0.3333202600479126
mulher -> homem,neurocirurgião,apercebe-se,0.640332818031311,0.35966718196868896
homem -> mulher,divorciada,divorciou-se,0.7383614182472229,0.2616385817527771
mulher -> homem,divorciado,impetuoso,0.4300096035003662,0.5699903964996338
homem -> mulher,amiga,amiga,1.0,0.0
mulher -> homem,amigo,amigo,1.0,0.0
homem -> mulher,ministra,ministra,1.0,0.0
mulher -> homem,ministro,ministro,1.0,0.0
homem -> mulher,secretária,secretária,1.0,0.0
mulher -> homem,secretário,assessor,0.6889928579330444,0.31100714206695557
homem -> mulher,assessora,assessora,0.9999999403953552,5.960464477539063e-08
mulher -> homem,assessor,assessor,1.0,0.0
homem -> mulher,executiva,executiva,0.9999999403953552,5.960464477539063e-08
mulher -> homem,executivo,executivo,1.0,0.0
homem -> mulher,diretora,diretora,0.9999999403953552,5.960464477539063e-08
mulher -> homem,diretor,diretor,1.0,0.0
homem -> mulher,fotógrafa,fotógrafa,1.0,0.0
mulher -> homem,fotógrafo,weisser,0.537826657295227,0.46217334270477295
homem -> mulher,pintora,pintora,1.0,0.0
mulher -> homem,pintor,pintor,1.0,0.0
homem -> mulher,atriz,atriz,1.0000001192092896,-1.1920928955078125e-07
mulher -> homem,ator,ator,1.0,0.0
homem -> mulher,escritora,escritora,0.9999999403953552,5.960464477539063e-08
mulher -> homem,escritor,escritor,1.0,0.0
homem -> mulher,tia,tia,0.9999999403953552,5.960464477539063e-08
mulher -> homem,tio,tio,1.0,0.0
homem -> mulher,irmã,irmã,1.0,0.0
mulher -> homem,irmão,irmão,0.9999999403953552,5.960464477539063e-08
homem -> mulher,enteada,sobrinha,0.6691983342170715,0.33080166578292847
mulher -> homem,enteado,pepys,0.6573014259338379,0.3426985740661621
homem -> mulher,dama,jarreteira,0.5338994264602661,0.4661005735397339
mulher -> homem,cavalheiro,cavalheiro,1.0,0.0
homem -> mulher,ladra,moça,0.5469896793365479,0.45301032066345215
mulher -> homem,ladrão,fábula,0.5598810315132141,0.4401189684867859
homem -> mulher,blogueira,whindersson,0.6966370940208435,0.3033629059791565
mulher -> homem,blogueiro,meu”,0.671716570854187,0.328283429145813
homem -> mulher,bibliotecária,arquivista,0.513126015663147,0.486873984336853
mulher -> homem,bibliotecário,plantador,0.5284498929977417,0.4715501070022583
homem -> mulher,bióloga,geneticista,0.827036440372467,0.17296355962753296
mulher -> homem,biólogo,paleobotânico,0.8070465326309204,0.1929534673690796
homem -> mulher,geóloga,geóloga,0.9999999403953552,5.960464477539063e-08
mulher -> homem,geólogo,imunologista,0.7325042486190796,0.2674957513809204
homem -> mulher,cuidadora,neurocirurgiã,0.6765462756156921,0.32345372438430786
mulher -> homem,cuidador,esquizofrênico,0.7915960550308228,0.20840394496917725
homem -> mulher,delegada,delegada,1.0,0.0
mulher -> homem,delegado,delegado,1.0,0.0
homem -> mulher,cirurgiã,médica,0.6236382722854614,0.3763617277145386
mulher -> homem,cirurgião,pediátrico,0.6557459831237793,0.3442540168762207
homem -> mulher,torcedora,regatas,0.7585369944572449,0.24146300554275513
mulher -> homem,torcedor,torce,0.6903079748153687,0.30969202518463135
homem -> mulher,sócia,sócia,0.9999999403953552,5.960464477539063e-08
mulher -> homem,sócio,sócio,1.0,0.0
homem -> mulher,programadora,engenheira,0.5695034861564636,0.4304965138435364
mulher -> homem,programador,steinmetz,0.5439415574073792,0.45605844259262085
homem -> mulher,garçonete,recepcionista,0.8254490494728088,0.17455095052719116
mulher -> homem,garçom,zelador,0.7020564079284668,0.2979435920715332
homem -> mulher,santa,tirso,0.48583391308784485,0.5141660869121552
mulher -> homem,santo,cruz,0.3443143367767334,0.6556856632232666
