analogy,expected,result,cos_similarity,cos_distance
homem -> mulher,torcedora,athlético,0.47448068857192993,0.5255193114280701
mulher -> homem,torcedor,torcedor,1.0,0.0
homem -> mulher,sócia,sócia,0.9999999403953552,5.960464477539063e-08
mulher -> homem,sócio,propagadora,0.35347217321395874,0.6465278267860413
homem -> mulher,programadora,locutora,0.600074052810669,0.39992594718933105
mulher -> homem,programador,empirista,0.6318331360816956,0.36816686391830444
homem -> mulher,garçonete,aeromoça,0.682656466960907,0.317343533039093
mulher -> homem,garçom,zelador,0.629786491394043,0.37021350860595703
homem -> mulher,santa,monja,0.47425419092178345,0.5257458090782166
mulher -> homem,santo,íbis,0.35114648938179016,0.6488535106182098
