analogy,expected,result,cos_similarity,cos_distance
mulher -> homem,pesquisador,pesquisador,1.0,0.0
homem -> mulher,astrônoma,paleontóloga,0.8406251072883606,0.1593748927116394
mulher -> homem,astrônomo,cosmólogo,0.7697071433067322,0.23029285669326782
homem -> mulher,médica,médica,1.0,0.0
mulher -> homem,médico,broca,0.53414386510849,0.46585613489151
homem -> mulher,enfermeira,doutorada,0.49290966987609863,0.5070903301239014
mulher -> homem,enfermeiro,açougueiro,0.5446198582649231,0.4553801417350769
homem -> mulher,filósofa,filósofa,1.0,0.0
mulher -> homem,filósofo,espiritualista,0.7931803464889526,0.20681965351104736
homem -> mulher,arquiteta,escultora,0.8045164942741394,0.1954835057258606
mulher -> homem,arquiteto,stumpf,0.5894862413406372,0.4105137586593628
homem -> mulher,neurocirurgiã,geóloga,0.6759523749351501,0.32404762506484985
mulher -> homem,neurocirurgião,faltaria,0.5455140471458435,0.4544859528541565
homem -> mulher,divorciada,divorciou-se,0.7986823916435242,0.20131760835647583
mulher -> homem,divorciado,odets,0.6795710921287537,0.32042890787124634
homem -> mulher,amiga,amiga,1.0,0.0
mulher -> homem,amigo,conhecê-lo,0.5690526366233826,0.43094736337661743
homem -> mulher,ministra,ministra,1.0,0.0
mulher -> homem,ministro,ministro,0.9999999403953552,5.960464477539063e-08
homem -> mulher,secretária,secretária,1.0,0.0
mulher -> homem,secretário,assessor,0.7879924178123474,0.2120075821876526
homem -> mulher,assessora,assessora,0.9999999403953552,5.960464477539063e-08
mulher -> homem,assessor,assessor,1.0,0.0
homem -> mulher,executiva,executiva,0.9999999403953552,5.960464477539063e-08
mulher -> homem,executivo,executivo,0.9999999403953552,5.960464477539063e-08
homem -> mulher,diretora,diretora,1.0,0.0
mulher -> homem,diretor,diretor,0.9999999403953552,5.960464477539063e-08
homem -> mulher,fotógrafa,fotógrafa,0.9999999403953552,5.960464477539063e-08
mulher -> homem,fotógrafo,arad,0.6019225120544434,0.39807748794555664
homem -> mulher,pintora,escultora,0.8319405913352966,0.16805940866470337
mulher -> homem,pintor,régnier,0.7006396651268005,0.29936033487319946
homem -> mulher,atriz,atriz,0.9999999403953552,5.960464477539063e-08
mulher -> homem,ator,ator,1.0,0.0
homem -> mulher,escritora,escritora,0.9999999403953552,5.960464477539063e-08
mulher -> homem,escritor,romancista,0.8431081175804138,0.15689188241958618
homem -> mulher,tia,mãe,0.7915851473808289,0.20841485261917114
mulher -> homem,tio,tio,1.0,0.0
homem -> mulher,irmã,irmã,1.0,0.0
mulher -> homem,irmão,irmão,0.9999999403953552,5.960464477539063e-08
homem -> mulher,enteada,esposa,0.7600517868995667,0.23994821310043335
mulher -> homem,enteado,odets,0.7426079511642456,0.2573920488357544
homem -> mulher,dama,lencastre,0.5245823860168457,0.4754176139831543
mulher -> homem,cavalheiro,cavalheiro,0.9999999403953552,5.960464477539063e-08
homem -> mulher,ladra,moça,0.5876012444496155,0.4123987555503845
mulher -> homem,ladrão,fábula,0.6012113094329834,0.3987886905670166
homem -> mulher,blogueira,blogueira,1.0,0.0
mulher -> homem,blogueiro,steinmetz,0.586496889591217,0.41350311040878296
homem -> mulher,bibliotecária,arquivista,0.5027419924736023,0.4972580075263977
mulher -> homem,bibliotecário,lanre,0.4927206337451935,0.5072793662548065
homem -> mulher,bióloga,geóloga,0.8911043405532837,0.10889565944671631
mulher -> homem,biólogo,paleobotânico,0.81971675157547,0.18028324842453003
homem -> mulher,geóloga,geóloga,1.0,0.0
mulher -> homem,geólogo,paleobotânico,0.8457680940628052,0.15423190593719482
homem -> mulher,cuidadora,neurocirurgiã,0.7084530591964722,0.29154694080352783
mulher -> homem,cuidador,sádico,0.7387546896934509,0.2612453103065491
homem -> mulher,delegada,delegada,1.0,0.0
mulher -> homem,delegado,delegado,1.0,0.0
homem -> mulher,cirurgiã,médica,0.6879421472549438,0.31205785274505615
mulher -> homem,cirurgião,egiptólogo,0.6179333925247192,0.38206660747528076
homem -> mulher,torcedora,torcedora,0.9999999403953552,5.960464477539063e-08
mulher -> homem,torcedor,queixada,0.6393373012542725,0.36066269874572754
homem -> mulher,sócia,sócia,1.0,0.0
mulher -> homem,sócio,sócio,1.0,0.0
homem -> mulher,programadora,geóloga,0.704018235206604,0.295981764793396
mulher -> homem,programador,representacional,0.5309979915618896,0.46900200843811035
homem -> mulher,garçonete,recepcionista,0.830315887928009,0.16968411207199097
mulher -> homem,garçom,açougueiro,0.6589916944503784,0.3410083055496216
homem -> mulher,santa,accorsi,0.5770872235298157,0.4229127764701843
mulher -> homem,santo,santo,1.0,0.0
