analogy,expected,result,cos_similarity,cos_distance
mulher -> homem,pesquisador,pesquisador,1.0,0.0
homem -> mulher,astrônoma,paleontóloga,0.8187351226806641,0.18126487731933594
mulher -> homem,astrônomo,cosmólogo,0.7560813426971436,0.24391865730285645
homem -> mulher,médica,médica,0.9999999403953552,5.960464477539063e-08
mulher -> homem,médico,cirurgião,0.6876088976860046,0.31239110231399536
homem -> mulher,enfermeira,lanteri,0.5143541693687439,0.4856458306312561
mulher -> homem,enfermeiro,açougueiro,0.5610955953598022,0.43890440464019775
homem -> mulher,filósofa,filósofa,1.0,0.0
mulher -> homem,filósofo,espiritualista,0.7205556035041809,0.2794443964958191
homem -> mulher,arquiteta,escultora,0.7836174368858337,0.21638256311416626
mulher -> homem,arquiteto,stumpf,0.5218931436538696,0.47810685634613037
homem -> mulher,neurocirurgiã,geóloga,0.7227985858917236,0.27720141410827637
mulher -> homem,neurocirurgião,bem-educado,0.7837433218955994,0.21625667810440063
homem -> mulher,divorciada,divorciados,0.8100289106369019,0.18997108936309814
mulher -> homem,divorciado,divorcia-se,0.6677265763282776,0.3322734236717224
homem -> mulher,amiga,amiga,0.9999999403953552,5.960464477539063e-08
mulher -> homem,amigo,mulherengo,0.4153749942779541,0.5846250057220459
homem -> mulher,ministra,ministra,0.9999999403953552,5.960464477539063e-08
mulher -> homem,ministro,ministro,1.0,0.0
homem -> mulher,secretária,secretária,1.0,0.0
mulher -> homem,secretário,assessor,0.6750454902648926,0.3249545097351074
homem -> mulher,assessora,assessora,1.0,0.0
mulher -> homem,assessor,assessor,1.0,0.0
homem -> mulher,executiva,executiva,1.0,0.0
mulher -> homem,executivo,consultivo,0.6000810265541077,0.39991897344589233
homem -> mulher,diretora,diretora,1.0,0.0
mulher -> homem,diretor,diretor,1.0,0.0
homem -> mulher,fotógrafa,fotógrafa,1.0,0.0
mulher -> homem,fotógrafo,weisser,0.5615255236625671,0.43847447633743286
homem -> mulher,pintora,escultora,0.837253987789154,0.16274601221084595
mulher -> homem,pintor,mondrian,0.6295509338378906,0.3704490661621094
homem -> mulher,atriz,atriz,0.9999999403953552,5.960464477539063e-08
mulher -> homem,ator,ator,1.0,0.0
homem -> mulher,escritora,escritora,1.0,0.0
mulher -> homem,escritor,escritor,0.9999999403953552,5.960464477539063e-08
homem -> mulher,tia,esposa,0.5707927942276001,0.4292072057723999
mulher -> homem,tio,tio,1.0,0.0
homem -> mulher,irmã,irmã,0.9999999403953552,5.960464477539063e-08
mulher -> homem,irmão,irmão,0.9999999403953552,5.960464477539063e-08
homem -> mulher,enteada,esposa,0.6417266130447388,0.35827338695526123
mulher -> homem,enteado,lívila,0.7446370124816895,0.25536298751831055
homem -> mulher,dama,lencastre,0.5081131458282471,0.49188685417175293
mulher -> homem,cavalheiro,cavalheiro,1.0,0.0
homem -> mulher,ladra,moça,0.6332933306694031,0.3667066693305969
mulher -> homem,ladrão,macho,0.5980811715126038,0.40191882848739624
homem -> mulher,blogueira,locutora,0.6614159941673279,0.3385840058326721
mulher -> homem,blogueiro,meu”,0.6137409210205078,0.3862590789794922
homem -> mulher,bibliotecária,arquivista,0.5214922428131104,0.47850775718688965
mulher -> homem,bibliotecário,waukegan,0.5078202486038208,0.4921797513961792
homem -> mulher,bióloga,geóloga,0.8634607195854187,0.1365392804145813
mulher -> homem,biólogo,paleobotânico,0.8362459540367126,0.16375404596328735
homem -> mulher,geóloga,geóloga,1.0,0.0
mulher -> homem,geólogo,imunologista,0.7306461334228516,0.26935386657714844
homem -> mulher,cuidadora,neurocirurgiã,0.6955053806304932,0.30449461936950684
mulher -> homem,cuidador,botkin,0.8083325624465942,0.19166743755340576
homem -> mulher,delegada,delegada,1.0,0.0
mulher -> homem,delegado,delegado,1.0000001192092896,-1.1920928955078125e-07
homem -> mulher,cirurgiã,enfermeira,0.6346408128738403,0.36535918712615967
mulher -> homem,cirurgião,pierson,0.542136549949646,0.457863450050354
homem -> mulher,torcedora,torcedora,1.0,0.0
mulher -> homem,torcedor,monstrinho,0.6040023565292358,0.39599764347076416
homem -> mulher,sócia,sócia,1.0,0.0
mulher -> homem,sócio,sócio,1.0,0.0
homem -> mulher,programadora,geóloga,0.6874222159385681,0.3125777840614319
mulher -> homem,programador,quebra-cabeça,0.4817652404308319,0.5182347595691681
homem -> mulher,garçonete,recepcionista,0.8130275011062622,0.1869724988937378
mulher -> homem,garçom,zelador,0.6917718648910522,0.30822813510894775
homem -> mulher,santa,tirso,0.4748876988887787,0.5251123011112213
mulher -> homem,santo,cruz,0.37324944138526917,0.6267505586147308
