analogy,expected,result,cos_similarity,cos_distance
homem -> mulher,enfermeira,geóloga,0.39618954062461853,0.6038104593753815
mulher -> homem,enfermeiro,disfarçado,0.3384118676185608,0.6615881323814392
homem -> mulher,filósofa,engenheira,0.664583146572113,0.33541685342788696
mulher -> homem,filósofo,guru,0.6352028250694275,0.3647971749305725
homem -> mulher,arquiteta,engenheira,0.6630615592002869,0.33693844079971313
mulher -> homem,arquiteto,zuza,0.3041549026966095,0.6958450973033905
homem -> mulher,neurocirurgiã,engenheira,0.4265635013580322,0.5734364986419678
mulher -> homem,neurocirurgião,antiquado,0.4964710474014282,0.5035289525985718
homem -> mulher,divorciada,esposa,0.4737727642059326,0.5262272357940674
mulher -> homem,divorciado,cruciger,0.4374212324619293,0.5625787675380707
homem -> mulher,amiga,amiga,1.0,0.0
mulher -> homem,amigo,amigo,1.0,0.0
homem -> mulher,ministra,ministra,1.0000001192092896,-1.1920928955078125e-07
mulher -> homem,ministro,ministro,1.0,0.0
homem -> mulher,secretária,secretária,1.0,0.0
mulher -> homem,secretário,secretário,1.0,0.0
homem -> mulher,assessora,assessora,1.0,0.0
mulher -> homem,assessor,assessor,0.9999999403953552,5.960464477539063e-08
homem -> mulher,executiva,executiva,1.0,0.0
mulher -> homem,executivo,coordenador,0.5570626854896545,0.44293731451034546
homem -> mulher,diretora,diretora,0.9999999403953552,5.960464477539063e-08
mulher -> homem,diretor,diretor,1.0,0.0
homem -> mulher,fotógrafa,fotógrafa,1.0,0.0
mulher -> homem,fotógrafo,brecht,0.5693935751914978,0.4306064248085022
homem -> mulher,pintora,pintora,1.0,0.0
mulher -> homem,pintor,literato,0.6510000824928284,0.34899991750717163
homem -> mulher,atriz,atriz,1.0,0.0
mulher -> homem,ator,ator,1.0,0.0
homem -> mulher,escritora,escritora,0.9999999403953552,5.960464477539063e-08
mulher -> homem,escritor,romancista,0.8330972194671631,0.16690278053283691
homem -> mulher,tia,esposa,0.5984680652618408,0.4015319347381592
mulher -> homem,tio,menino,0.483508825302124,0.516491174697876
homem -> mulher,irmã,esposa,0.6257756948471069,0.37422430515289307
mulher -> homem,irmão,cruciger,0.6795220375061035,0.3204779624938965
homem -> mulher,enteada,nora,0.7742077112197876,0.2257922887802124
mulher -> homem,enteado,sanune,0.5552685856819153,0.4447314143180847
homem -> mulher,dama,herdeira,0.701869547367096,0.29813045263290405
mulher -> homem,cavalheiro,cavalheiro,1.0,0.0
homem -> mulher,ladra,garota,0.3587239384651184,0.6412760615348816
mulher -> homem,ladrão,kleine,0.4397978186607361,0.5602021813392639
homem -> mulher,blogueira,geóloga,0.5796785950660706,0.42032140493392944
mulher -> homem,blogueiro,crocker,0.629422664642334,0.370577335357666
homem -> mulher,bibliotecária,engenheira,0.5760896801948547,0.42391031980514526
mulher -> homem,bibliotecário,demolidor,0.3057478964328766,0.6942521035671234
homem -> mulher,bióloga,engenheira,0.7947088479995728,0.20529115200042725
mulher -> homem,biólogo,psicólogo,0.8724675178527832,0.1275324821472168
homem -> mulher,geóloga,engenheira,0.7185261249542236,0.28147387504577637
mulher -> homem,geólogo,autointitula,0.4520187973976135,0.5479812026023865
homem -> mulher,cuidadora,saint-jacques,0.584526777267456,0.41547322273254395
mulher -> homem,cuidador,bocado,0.6123573780059814,0.38764262199401855
homem -> mulher,delegada,delegada,1.0,0.0
mulher -> homem,delegado,levamos,0.1787891983985901,0.8212108016014099
homem -> mulher,cirurgiã,engenheira,0.6140559315681458,0.38594406843185425
mulher -> homem,cirurgião,ocultista,0.40199992060661316,0.5980000793933868
homem -> mulher,torcedora,regatas,0.4517156779766083,0.5482843220233917
mulher -> homem,torcedor,torcedor,1.0,0.0
homem -> mulher,sócia,sócia,1.0,0.0
mulher -> homem,sócio,unibanco,0.523510754108429,0.47648924589157104
homem -> mulher,programadora,geóloga,0.6397625207901001,0.3602374792098999
mulher -> homem,programador,complemento,0.468454509973526,0.531545490026474
homem -> mulher,garçonete,enfermeira,0.716164767742157,0.283835232257843
mulher -> homem,garçom,mifune,0.5021825432777405,0.4978174567222595
homem -> mulher,santa,imaculada,0.5111720561981201,0.4888279438018799
mulher -> homem,santo,íbis,0.23085980117321014,0.7691401988267899
