analogy,expected,result,cos_similarity,cos_distance
mulher -> homem,enfermeiro,cozinheiro,0.38963401317596436,0.6103659868240356
homem -> mulher,filósofa,psicanalista,0.7957066893577576,0.20429331064224243
mulher -> homem,filósofo,girard,0.6688045263290405,0.3311954736709595
homem -> mulher,arquiteta,engenheira,0.6583791375160217,0.34162086248397827
mulher -> homem,arquiteto,torquato,0.492617130279541,0.507382869720459
homem -> mulher,neurocirurgiã,geóloga,0.5144104361534119,0.48558956384658813
mulher -> homem,neurocirurgião,indiscutivelmente,0.45338401198387146,0.5466159880161285
homem -> mulher,divorciada,esposa,0.5289582014083862,0.47104179859161377
mulher -> homem,divorciado,frodo,0.5012663006782532,0.4987336993217468
homem -> mulher,amiga,amiga,1.0,0.0
mulher -> homem,amigo,amigo,1.0,0.0
homem -> mulher,ministra,ministra,1.0,0.0
mulher -> homem,ministro,ministro,0.9999999403953552,5.960464477539063e-08
homem -> mulher,secretária,secretária,1.0,0.0
mulher -> homem,secretário,secretário,1.0,0.0
homem -> mulher,assessora,assessora,1.0,0.0
mulher -> homem,assessor,assessor,0.9999999403953552,5.960464477539063e-08
homem -> mulher,executiva,executiva,1.0,0.0
mulher -> homem,executivo,executivo,1.0,0.0
homem -> mulher,diretora,diretora,1.0,0.0
mulher -> homem,diretor,diretor,1.0,0.0
homem -> mulher,fotógrafa,fotógrafa,1.0,0.0
mulher -> homem,fotógrafo,fellini,0.5832641124725342,0.4167358875274658
homem -> mulher,pintora,pintora,1.0,0.0
mulher -> homem,pintor,auguste,0.7287124395370483,0.27128756046295166
homem -> mulher,atriz,atriz,1.0,0.0
mulher -> homem,ator,ator,0.9999999403953552,5.960464477539063e-08
homem -> mulher,escritora,escritora,1.0000001192092896,-1.1920928955078125e-07
mulher -> homem,escritor,romancista,0.8546404838562012,0.14535951614379883
homem -> mulher,tia,esposa,0.6318854093551636,0.3681145906448364
mulher -> homem,tio,menino,0.5034653544425964,0.49653464555740356
homem -> mulher,irmã,esposa,0.655800998210907,0.344199001789093
mulher -> homem,irmão,irmão,0.9999999403953552,5.960464477539063e-08
homem -> mulher,enteada,nora,0.7855125069618225,0.2144874930381775
mulher -> homem,enteado,hixame,0.5706676244735718,0.4293323755264282
homem -> mulher,dama,plebeia,0.5710728168487549,0.4289271831512451
mulher -> homem,cavalheiro,ó,0.4732123911380768,0.5267876088619232
homem -> mulher,ladra,ouvida,0.4776943325996399,0.5223056674003601
mulher -> homem,ladrão,aspeto,0.48464643955230713,0.5153535604476929
homem -> mulher,blogueira,prioli,0.7176469564437866,0.2823530435562134
mulher -> homem,blogueiro,albéris,0.6357197165489197,0.3642802834510803
homem -> mulher,bibliotecária,adjunta,0.6279114484786987,0.37208855152130127
mulher -> homem,bibliotecário,ramanujan,0.3574245870113373,0.6425754129886627
homem -> mulher,bióloga,engenheira,0.7815962433815002,0.21840375661849976
mulher -> homem,biólogo,giorgi,0.629406750202179,0.37059324979782104
homem -> mulher,geóloga,engenheira,0.7668928503990173,0.23310714960098267
mulher -> homem,geólogo,dhagpo,0.5709525346755981,0.42904746532440186
homem -> mulher,cuidadora,uniqlo,0.551734983921051,0.448265016078949
mulher -> homem,cuidador,idílio,0.6905937194824219,0.3094062805175781
homem -> mulher,delegada,advogada,0.7457273602485657,0.2542726397514343
mulher -> homem,delegado,abi,0.5203694701194763,0.4796305298805237
homem -> mulher,cirurgiã,enfermeira,0.6217056512832642,0.37829434871673584
mulher -> homem,cirurgião,isi,0.43149855732917786,0.5685014426708221
homem -> mulher,torcedora,mirim,0.4940335750579834,0.5059664249420166
mulher -> homem,torcedor,torcedor,0.9999999403953552,5.960464477539063e-08
homem -> mulher,sócia,sócia,1.0,0.0
mulher -> homem,sócio,verizon,0.3095681965351105,0.6904318034648895
homem -> mulher,programadora,engenheira,0.4791439175605774,0.5208560824394226
mulher -> homem,programador,teleológico,0.46577998995780945,0.5342200100421906
homem -> mulher,garçonete,modista,0.5731633901596069,0.42683660984039307
mulher -> homem,garçom,zelador,0.5609315037727356,0.4390684962272644
homem -> mulher,santa,imaculada,0.519623339176178,0.480376660823822
mulher -> homem,santo,jesus,0.5136315822601318,0.48636841773986816
